Data;precipitacao;velocidademediavento;niveljuseclusa;nivelstaizabel;nivelstavitoria;nivelmoneclusa
09/09/1990;2,2;null;0,38;1,17;1,19;0,62
10/09/1990;0;null;0,52;0,94;1,42;0,61
11/09/1990;24,5;null;0,7;1,16;0,96;0,79
12/09/1990;24,6;null;0,86;1,69;0,85;0,9
13/09/1990;0;null;0,72;1,5;1;0,87
14/09/1990;0;null;0,7;1,32;1,23;0,85
15/09/1990;0,2;null;0,66;1,11;1,38;0,75
16/09/1990;0;null;0,74;1,12;1,4;0,8
17/09/1990;0;null;0,84;1,18;1,25;0,9
18/09/1990;15,8;null;0,9;0,95;1,48;0,9
19/09/1990;1,2;null;0,67;1,38;1,16;0,9
20/09/1990;21,9;null;0,86;1,05;1,47;0,89
21/09/1990;9,8;null;0,78;0,88;1,65;0,79
22/09/1990;19,6;null;0,76;1,41;1,28;0,87
23/09/1990;0;null;0,91;1,53;1,07;1,02
24/09/1990;0,6;null;0,95;1,42;1,27;1,06
25/09/1990;0;null;0,86;1,25;1,44;0,97
26/09/1990;0;null;0,88;1,14;1,51;0,92
27/09/1990;0;null;1;1,02;1,59;1,01
28/09/1990;0;null;0,93;1,27;1,43;0,96
29/09/1990;0;null;0,87;1,31;1,37;0,93
30/09/1990;0;null;0,8;1,2;1,45;0,85
01/10/1990;0;null;0,85;1,18;1,48;0,89
02/10/1990;0;null;0,88;1,29;1,33;0,93
03/10/1990;0;null;0,89;1,12;1,44;0,92
04/10/1990;0;null;0,86;0,91;1,6;0,87
05/10/1990;0;null;0,86;1,4;1,33;0,91
06/10/1990;3,2;null;0,86;1,22;1,27;0,91
07/10/1990;13,7;null;0,87;1,07;1,46;0,9
08/10/1990;9,6;null;0,85;1,35;1,3;0,92
09/10/1990;0;null;0,88;1,2;1,4;0,93
10/10/1990;0;null;0,9;1,14;1,47;0,94
11/10/1990;0;null;0,87;1,04;1,51;0,89
12/10/1990;23;null;0,84;1,51;1,18;0,94
13/10/1990;0;null;0,97;1,27;1,41;1,02
14/10/1990;0,2;null;1,09;1,25;1,53;1,12
15/10/1990;0,2;null;1;1,54;1,26;1,1
16/10/1990;0;null;1,13;1,21;1,52;1,15
17/10/1990;0;null;1,26;1,03;1,57;1,25
18/10/1990;0;null;1,23;1,21;1,53;1,23
19/10/1990;1,2;null;1,18;1,23;1,65;1,19
20/10/1990;4,6;null;1,24;1,33;1,48;1,24
21/10/1990;0;null;1,15;1,38;1,48;1,17
22/10/1990;0;null;1,17;1,3;1,58;1,18
23/10/1990;0;null;1,15;1,35;1,4;1,17
24/10/1990;0;null;1,23;1,23;1,58;1,23
25/10/1990;0;null;1,17;1,22;1,56;1,18
26/10/1990;0;null;1,23;1,04;1,74;1,22
27/10/1990;0;null;1,14;1,24;1,7;1,15
28/10/1990;0;null;0,97;1,26;1,66;0,99
29/10/1990;0,6;null;0,98;1,19;1,67;1
30/10/1990;9,5;null;0,91;1,24;1,57;0,92
31/10/1990;0;null;0,79;1,32;1,46;0,84
01/11/1990;1,1;null;0,84;1,31;1,44;0,8
02/11/1990;0;null;0,9;1,07;1,62;0,9
03/11/1990;9,8;null;0,9;1,24;1,64;0,93
04/11/1990;57;null;0,85;1,46;1,26;0,9
05/11/1990;null;null;0,98;1,64;1,24;1,03
06/11/1990;0;null;1,04;1,11;1,62;1,05
07/11/1990;1,4;null;1,09;1,44;1,46;1,11
08/11/1990;0,7;null;1,11;1,35;1,39;1,14
09/11/1990;0,5;null;1,08;1,32;1,43;1,1
10/11/1990;13;null;0,99;1,2;1,52;1,01
11/11/1990;0;null;0,99;1,37;1,4;1,02
12/11/1990;0;null;1,06;1,15;1,63;1,08
13/11/1990;0;null;1;1,08;1,63;1,01
14/11/1990;8,2;null;1,03;1,2;1,52;1,05
15/11/1990;82,8;null;1,02;1,26;1,5;1,02
16/11/1990;12,6;null;1,05;1,53;1,41;1,13
17/11/1990;0;null;1,19;1,31;1,76;1,22
18/11/1990;0;null;1,17;1,53;1,66;1,24
19/11/1990;0;null;1,18;1,4;1,78;1,21
20/11/1990;0;null;1,2;1,29;2;1,2
21/11/1990;12;null;1,03;1,71;1,66;1,11
22/11/1990;0;null;1,04;1,6;1,85;1,09
23/11/1990;0;null;1,1;1,53;1,85;1,14
24/11/1990;0;null;1,08;1,53;1,99;1,12
25/11/1990;0;null;1,1;1,5;2,02;1,13
26/11/1990;0;null;1,04;1,63;2,01;1,07
27/11/1990;0;null;1,14;2,05;1,4;1,15
28/11/1990;0;null;0,97;1,73;1,73;0,99
29/11/1990;0;null;0,98;1,59;1,85;1
30/11/1990;0;null;0,91;1,53;1,77;0,92
01/12/1990;0;null;0,94;1,56;1,81;1
02/12/1990;0;null;0,85;1,38;1,97;0,89
03/12/1990;11,9;null;0,87;1,68;1,72;0,95
04/12/1990;0;null;1;1,33;1,96;0,98
05/12/1990;0;null;0,86;1,51;1,86;0,89
06/12/1990;40,2;null;0,89;1,48;1,75;0,93
07/12/1990;1;null;0,85;1,69;1,58;0,93
08/12/1990;0;null;0,86;1,4;1,85;0,91
09/12/1990;0;null;0,91;1,17;2,03;0,92
10/12/1990;25,6;null;0,83;1,26;1,97;0,87
11/12/1990;40,3;null;0,76;1,88;1,36;0,86
12/12/1990;0;null;0,86;1,56;1,76;0,94
13/12/1990;0;null;0,84;1,58;1,74;0,94
14/12/1990;0;null;0,91;1,71;1,66;1,01
15/12/1990;0;null;0,85;1,51;1,86;0,91
16/12/1990;0;null;0,83;1,62;1,72;0,91
17/12/1990;0;null;0,92;1,37;1,91;0,96
18/12/1990;2,5;null;0,58;1,75;1,98;0,67
19/12/1990;0;null;0,83;2;1,23;0,93
20/12/1990;0;null;0,82;1,53;1,72;0,87
21/12/1990;0;null;0,74;1,24;1,83;0,8
22/12/1990;0;null;0,79;1,36;1,87;0,81
23/12/1990;0;null;0,79;1,5;1,6;0,85
24/12/1990;42,9;null;0,91;1,38;1,67;0,96
25/12/1990;0;null;0,76;1,27;1,76;0,81
26/12/1990;0;null;0,75;1,13;1,85;0,78
27/12/1990;0;null;0,63;1,34;1,68;0,7
28/12/1990;0;null;0,87;1,79;1,22;0,96
29/12/1990;0;null;0,74;1,41;1,49;0,84
30/12/1990;0;null;0,66;1,19;1,64;0,68
31/12/1990;0;null;0,65;1;1,78;0,68
01/01/1991;0;7,333333;0,73;0,95;1,86;0,73
02/01/1991;0;3,2;0,65;1,24;1,58;0,69
03/01/1991;0;3,433333;0,69;1,31;1,39;0,75
04/01/1991;0;3,2;0,64;1,21;1,46;0,69
05/01/1991;0;null;0,55;1,03;1,55;0,59
06/01/1991;0;null;0,53;1;1,55;0,56
07/01/1991;0;null;0,6;0,93;1,62;0,61
08/01/1991;0;null;0,47;0,91;1,54;0,51
09/01/1991;0;null;0,55;1,07;1,51;0,59
10/01/1991;1,6;null;0,54;0,98;1,28;0,59
11/01/1991;1;null;0,43;1,18;1,24;0,52
12/01/1991;0;null;0,49;1,07;1,29;0,54
13/01/1991;0;null;0,48;1,19;1,11;0,55
14/01/1991;2,8;null;0,45;1,14;1,13;0,51
15/01/1991;0;null;0,57;1,04;1,23;0,61
16/01/1991;0;null;0,64;1,43;0,93;0,72
17/01/1991;0,1;null;0,68;1,14;1,01;0,73
18/01/1991;0;null;0,63;0,83;1,24;0,65
19/01/1991;0;null;0,63;0,73;1,3;0,63
20/01/1991;0;null;0,58;0,68;1,37;0,58
21/01/1991;2,2;null;0,4;0,6;1,71;0,43
22/01/1991;2;null;0,52;0,97;1,14;0,63
23/01/1991;0;null;0,41;0,91;1,15;0,62
24/01/1991;0;null;0,43;0,8;1,19;0,59
25/01/1991;0,4;null;0,47;0,83;1,09;0,64
26/01/1991;1,2;null;0,56;0,79;1,11;0,73
27/01/1991;0;null;0,45;0,84;1,07;0,72
28/01/1991;0;null;0,57;0,8;1,08;0,43
29/01/1991;0;null;0,65;0,45;1,3;0,5
30/01/1991;3,4;null;0,39;0,55;1,32;0,47
31/01/1991;0,7;null;0,19;0,64;1,26;0,54
01/02/1991;0;null;0,42;0,96;0,89;0,7
02/02/1991;0;null;0,69;0,8;0,98;0,43
03/02/1991;0;null;0,46;0,72;1,02;0,7
04/02/1991;0;null;0,38;0,46;1,1;0,41
05/02/1991;0;null;0,34;0,67;1,07;0,69
06/02/1991;0;null;0,45;0,86;0,82;0,92
07/02/1991;0;null;0,45;0,69;0,96;0,69
08/02/1991;0;null;0,41;0,69;0,95;0,7
09/02/1991;0;null;0,39;0,78;0,88;0,84
10/02/1991;0;null;0,4;0,78;0,87;0,84
11/02/1991;0,4;null;0,31;0,8;0,83;0,86
12/02/1991;13,4;null;0,56;0,93;0,73;1,02
13/02/1991;0;null;0,52;0,97;0,63;0,91
14/02/1991;0;null;0,52;1,08;0,54;0,92
15/02/1991;0;null;0,58;0,93;0,66;0,82
16/02/1991;0;null;0,56;0,7;0,83;0,76
17/02/1991;0;null;0,49;0,58;0,92;0,57
18/02/1991;0;null;0,62;0,79;0,78;0,88
19/02/1991;0;null;0,51;0,66;0,82;0,71
20/02/1991;0;null;0,41;0,59;0,89;0,63
21/02/1991;0;null;0,5;0,42;0,93;0,41
22/02/1991;1,2;null;0,32;0,74;0,71;0,7
23/02/1991;0;null;0,54;0,83;0,6;0,91
24/02/1991;0;null;0,41;0,49;0,86;0,51
25/02/1991;0;null;0,49;0,4;0,9;0,33
26/02/1991;null;null;0,48;0,44;0,77;0,48
27/02/1991;null;null;0,58;0,29;0,89;0,31
28/02/1991;0;null;0,49;0,37;0,8;0,38
01/03/1991;10,8;null;0,51;0,5;0,72;0,46
02/03/1991;null;null;0,52;0,56;0,65;0,54
03/03/1991;0,2;null;0,44;0,6;0,61;0,63
04/03/1991;0;null;0,59;0,67;0,52;0,86
05/03/1991;0;null;0,53;0,47;0,71;0,5
06/03/1991;0;null;0,29;0,6;0,69;0,61
07/03/1991;0;null;0,37;0,46;0,72;0,47
08/03/1991;0;null;0,5;0,34;0,79;0,46
09/03/1991;26,4;null;0,38;0,51;0,68;0,64
10/03/1991;39,4;null;0,52;0,61;0,53;0,63
11/03/1991;0,2;null;0,48;0,55;0,62;0,58
12/03/1991;0,4;null;0,4;0,59;0,66;0,62
13/03/1991;1;null;0,58;0,59;0,61;0,63
14/03/1991;0;null;0,59;0,64;0,6;0,68
15/03/1991;3,4;null;0,58;0,54;0,66;0,57
16/03/1991;0;null;0,6;0,35;0,74;0,33
17/03/1991;2,5;null;0,54;0,38;0,79;0,51
18/03/1991;16;null;0,48;0,57;0,69;0,61
19/03/1991;0,8;null;0,37;0,65;0,68;0,7
20/03/1991;0;null;0,32;0,63;0,66;0,65
21/03/1991;0;null;0,46;0,59;0,7;0,61
22/03/1991;0;null;0,36;0,48;0,77;0,52
23/03/1991;0;null;0,47;0,26;0,91;0,3
24/03/1991;0;null;0,33;0,46;0,75;0,52
25/03/1991;0;null;0,53;0,79;0,4;0,89
26/03/1991;0;null;0,59;0,77;0,53;0,8
27/03/1991;0,2;null;0,52;0,65;0,58;0,68
28/03/1991;0;null;0,48;0,53;0,71;0,52
29/03/1991;0,8;null;0,45;0,4;0,77;0,41
30/03/1991;0,2;null;0,39;0,44;0,78;0,45
31/03/1991;0;null;0,41;0,55;0,68;0,61
01/04/1991;0;null;0,43;0,7;0,55;0,73
02/04/1991;0;null;0,42;0,48;0,71;0,53
03/04/1991;0;null;0,41;0,57;0,57;0,61
04/04/1991;0;null;0,49;0,7;0,47;0,81
05/04/1991;0;null;0,31;0,54;0,64;0,52
06/04/1991;0;null;0,39;0,34;0,72;0,31
07/04/1991;19;null;0,28;0,21;0,94;0,18
08/04/1991;0,8;null;0,38;0,34;0,56;0,64
09/04/1991;0;null;0,41;0,38;0,75;0,33
10/04/1991;0,6;null;0,37;0,46;0,63;0,53
11/04/1991;0;null;0,52;0,49;0,62;0,52
12/04/1991;0;null;0,39;0,51;0,64;0,55
13/04/1991;0;null;0,56;0,56;0,6;0,61
14/04/1991;34,8;null;0,34;0,5;0,7;0,51
15/04/1991;13,3;null;0,2;0,44;0,76;0,48
16/04/1991;37,1;null;0,21;0,4;0,86;0,45
17/04/1991;96,4;null;0,28;0,53;0,99;0,57
18/04/1991;18,7;null;0,41;1,12;0,54;1,01
19/04/1991;0;null;0,8;1,12;0,57;1,08
20/04/1991;0;null;0,71;0,8;0,83;0,89
21/04/1991;null;null;0,54;0,66;0,91;0,73
22/04/1991;0;null;0,51;0,72;0,87;0,81
23/04/1991;0;null;0,49;0,76;0,86;0,81
24/04/1991;7,8;null;0,7;1,05;0,68;0,95
25/04/1991;4,6;null;0,75;0,75;0,88;0,8
26/04/1991;0;null;0,61;0,8;0,9;0,83
27/04/1991;0;null;0,63;0,94;0,84;0,89
28/04/1991;0;null;0,77;0,8;0,95;0,81
29/04/1991;0;null;0,57;0,78;0,96;0,81
30/04/1991;0;null;0,77;0,68;1,01;0,71
01/05/1991;0;null;0,6;0,67;1,06;0,71
02/05/1991;0;null;0,6;0,75;0,97;0,75
03/05/1991;0;null;0,58;0,8;1,05;0,73
04/05/1991;29;null;0,59;0,94;0,82;0,89
05/05/1991;9,6;null;0,58;1,08;0,77;0,83
06/05/1991;0;null;0,64;0,8;0,92;0,82
07/05/1991;0;null;0,67;0,84;0,94;0,87
08/05/1991;0;null;0,69;0,9;0,96;0,82
09/05/1991;0;null;0,66;0,9;0,95;0,85
10/05/1991;0;null;0,7;0,83;0,92;0,9
11/05/1991;0;null;0,67;0,78;0,96;0,84
12/05/1991;0;null;0,68;0,74;1;0,77
13/05/1991;0;null;0,7;0,7;1,02;0,66
14/05/1991;0,8;null;0,57;0,8;0,76;0,76
15/05/1991;0;null;0,55;0,92;0,88;0,68
16/05/1991;0,6;null;0,43;0,8;0,95;0,64
17/05/1991;0;null;0,47;0,74;1;0,61
18/05/1991;0;null;0,47;0,7;1,13;0,6
19/05/1991;0;null;0,53;0,68;1,11;0,64
20/05/1991;0;null;0,51;0,68;1,02;0,7
21/05/1991;0;null;0,55;0,68;1,01;0,69
22/05/1991;41,6;null;0,86;1,17;0,73;0,98
23/05/1991;2;null;0,58;0,94;0,91;0,66
24/05/1991;0;null;0,7;0,7;1,04;0,8
25/05/1991;0;null;0,64;0,92;0,87;0,9
26/05/1991;18;null;0,84;0,61;1,27;0,58
27/05/1991;0;null;0,56;0,7;1,04;0,76
28/05/1991;0;null;0,53;0,77;1,14;0,68
29/05/1991;1,4;null;0,56;0,76;1,11;0,68
30/05/1991;0;null;0,58;0,9;0,97;0,75
31/05/1991;0;null;0,57;0,92;1,07;0,69
01/06/1991;0;null;0,61;0,92;1,07;0,71
02/06/1991;0;null;0,62;0,96;1,14;0,72
03/06/1991;0,2;null;0,6;0,81;1,51;0,7
04/06/1991;2,6;null;0,57;1,05;1,1;0,74
05/06/1991;0,3;null;0,75;1,05;1,13;0,84
06/06/1991;8,6;null;0,78;1,47;0,85;0,84
07/06/1991;0;null;0,59;1,2;1,15;0,68
08/06/1991;0;null;0,67;1,18;1,15;0,77
09/06/1991;null;null;0,66;1,12;1,24;0,7
10/06/1991;0;null;0,72;1,1;1,3;0,78
11/06/1991;0;null;0,61;1,01;1,33;0,64
12/06/1991;null;null;0,69;1,18;1,18;0,72
13/06/1991;0,2;null;0,71;1,1;1,26;0,74
14/06/1991;0;null;0,63;1,07;1,34;0,64
15/06/1991;24,4;null;0,63;1,14;1,24;0,7
16/06/1991;19,9;null;0,7;1,1;1,28;0,73
17/06/1991;4;null;0,7;1,06;1,27;0,76
18/06/1991;0;null;0,75;0,81;1,48;0,75
19/06/1991;20,4;null;0,6;1,1;1,55;0,66
20/06/1991;4;null;0,86;1,2;1,18;0,89
21/06/1991;0;null;0,72;1,13;1,23;0,78
22/06/1991;0;null;0,65;1,07;1,37;0,71
23/06/1991;0;null;0,72;1,08;1,23;0,77
24/06/1991;0;null;0,72;1,1;1,35;0,76
25/06/1991;0;null;0,77;1,1;1,36;0,79
26/06/1991;2,4;null;0,76;1,09;1,4;0,78
27/06/1991;28;null;0,77;1,18;1,46;0,81
28/06/1991;20,8;null;0,72;1,52;1,24;0,82
29/06/1991;0;null;0,71;1,56;1,45;0,84
30/06/1991;0;null;0,83;1,44;1,59;0,93
01/07/1991;0;null;0,79;1,35;1,73;0,89
02/07/1991;0;null;0,82;1,48;1,7;0,9
03/07/1991;null;null;0,92;1,75;1,46;1,01
04/07/1991;0;null;0,87;1,92;1,48;0,98
05/07/1991;0;null;0,84;1,52;1,69;0,91
06/07/1991;0;null;0,8;1,51;1,72;0,86
07/07/1991;0,6;null;0,82;1,51;1,7;0,88
08/07/1991;0;null;0,79;1,42;1,81;0,84
09/07/1991;1,6;null;0,79;1,51;1,7;0,86
10/07/1991;19,4;null;0,8;1,68;1,55;0,9
11/07/1991;0;null;0,75;1,94;1,43;0,88
12/07/1991;0;null;0,76;1,73;1,53;0,86
13/07/1991;0;null;0,75;1,66;1,58;0,86
14/07/1991;0;null;0,86;1,61;1,63;0,93
15/07/1991;0;null;0,87;1,47;1,69;0,91
16/07/1991;0;null;0,84;1,46;1,72;0,89
17/07/1991;0;null;0,82;1,47;1,76;0,87
18/07/1991;4,1;null;0,85;1,45;1,85;0,89
19/07/1991;8,4;null;0,74;1,47;1,75;0,82
20/07/1991;0;null;0,8;1,52;1,78;0,87
21/07/1991;0;null;0,85;1,58;1,7;0,93
22/07/1991;16,2;null;0,92;2,02;1,57;1,01
23/07/1991;53,8;null;0,91;2,22;1,69;1,04
24/07/1991;0;null;0,97;1,93;2,06;1,07
25/07/1991;0;null;1,09;1,97;2,19;1,2
26/07/1991;0;null;1,17;1,96;2,36;1,25
27/07/1991;0;null;1,1;2,08;2,38;1,2
28/07/1991;0;null;1,11;2,04;2,45;1,2
29/07/1991;0;null;1,09;2,1;2,49;1,18
30/07/1991;0;null;1,12;2,13;2,37;1,21
31/07/1991;18,6;null;1,07;2,26;2,46;1,19
01/08/1991;0;null;1,01;2,7;2,04;1,15
02/08/1991;0;null;1,07;2,47;2,34;1,19
03/08/1991;0;null;1,15;2,28;2,45;1,24
04/08/1991;0;null;1,18;2,24;2,59;1,25
05/08/1991;0,4;null;1,14;2,22;2,49;1,22
06/08/1991;0,2;null;1,16;2,28;2,39;1,24
07/08/1991;3,6;null;1,11;2,27;2,42;1,22
08/08/1991;0;null;1,2;2,24;2,46;1,28
09/08/1991;6,4;null;1,26;2,18;2,53;1,34
10/08/1991;9,6;null;0,88;2,49;2,05;1,03
11/08/1991;0;null;1,06;2,31;2,42;1,19
12/08/1991;0;null;1,16;2,26;2,47;1,24
13/08/1991;0;null;1,2;2,18;2,49;1,28
14/08/1991;0;null;1,12;2,1;2,55;1,21
15/08/1991;0;null;1,1;2,02;2,62;1,18
16/08/1991;0;null;1,08;2,03;2,6;1,15
17/08/1991;0;null;0,99;2,12;2,51;1,08
18/08/1991;0;null;0,96;2,12;2,54;1,05
19/08/1991;0;null;0,89;2,12;2,48;1
20/08/1991;0;null;0,9;2,17;2,47;1
21/08/1991;0;null;0,89;2,2;2,41;0,99
22/08/1991;0;null;0,89;2,14;2,5;0,99
23/08/1991;0;null;0,79;2,1;2,42;0,9
24/08/1991;0;null;0,82;2,12;2,41;0,92
25/08/1991;0;null;0,8;2,12;2,47;0,91
26/08/1991;0;null;0,75;2,1;2,3;0,86
27/08/1991;1;null;0,78;2,08;2,29;0,91
28/08/1991;0;null;0,76;2,04;2,36;0,87
29/08/1991;0;null;0,79;2,04;2,36;0,89
30/08/1991;0;null;0,8;2,12;2,29;0,9
31/08/1991;9,4;null;0,99;2,11;2,07;1,07
01/09/1991;4,4;null;1,01;1,88;2,37;1,08
02/09/1991;0;null;0,87;1,72;2,59;0,93
03/09/1991;0;null;0,77;1,91;2,33;0,87
04/09/1991;0;null;0,73;2;2,27;0,83
05/09/1991;0;null;0,65;1,86;2,39;0,76
06/09/1991;0;null;0,62;1,75;2,29;0,73
07/09/1991;0;null;0,66;2;2,11;0,75
08/09/1991;0,6;null;0,64;1,99;2,09;0,77
09/09/1991;0,4;null;0,62;1,9;2,2;0,74
10/09/1991;0;null;0,62;1,92;2,17;0,74
11/09/1991;0;null;0,6;1,92;2,17;0,7
12/09/1991;0;null;0,63;1,91;2,2;0,8
13/09/1991;0;null;0,6;1,9;2,25;0,74
14/09/1991;0;null;0,86;2,25;1,56;1
15/09/1991;5,4;null;0,92;1,88;2,06;1,05
16/09/1991;9,8;null;0,69;1,74;2,2;0,8
17/09/1991;0,4;null;0,6;1,75;2,23;0,69
18/09/1991;76,4;null;0,71;2,05;2,01;0,81
19/09/1991;0,2;null;0,79;2,08;1,92;0,98
20/09/1991;0;null;0,78;1,84;2,28;0,9
21/09/1991;0;null;0,66;1,74;2,17;0,81
22/09/1991;0,4;null;0,69;1,75;2,11;0,82
23/09/1991;0;null;0,72;1,88;2,03;0,9
24/09/1991;0;null;0,78;1,95;2,16;0,89
25/09/1991;0;null;0,72;1,96;2,2;0,82
26/09/1991;0;null;0,73;1,78;2,27;0,82
27/09/1991;0;null;0,79;1,56;2,44;0,84
28/09/1991;1,2;null;0,81;2,27;2;0,93
29/09/1991;0;null;0,81;2,21;2,1;0,92
30/09/1991;0;null;0,88;1,9;2,18;0,96
01/10/1991;null;null;0,81;1,9;2,14;0,91
02/10/1991;null;null;0,91;1,9;2,16;1
03/10/1991;null;null;0,89;1,9;2,17;0,97
04/10/1991;null;null;0,81;1,9;2,22;0,9
05/10/1991;null;null;0,87;1,9;2,18;0,94
06/10/1991;null;null;1,06;2,04;1,72;1,17
07/10/1991;null;null;0,89;2,08;2,03;1
08/10/1991;null;null;0,88;2,02;2,15;0,98
09/10/1991;null;null;0,9;1,95;2,12;0,9
10/10/1991;null;null;0,81;1,94;2,11;0,92
11/10/1991;null;null;0,84;1,88;2,13;0,93
12/10/1991;null;null;0,85;1,79;2,34;0,91
13/10/1991;null;null;0,85;1,76;2,19;0,92
14/10/1991;null;null;0,81;1,74;2,13;0,88
15/10/1991;null;null;0,83;1,81;2,11;0,89
16/10/1991;null;null;0,81;1,98;2,19;0,9
17/10/1991;null;null;0,71;2,2;2,16;0,87
18/10/1991;null;null;0,98;2,08;2,28;1,13
19/10/1991;null;null;1,01;2;2,32;1,18
20/10/1991;null;null;1,05;1,93;2,32;1,16
21/10/1991;null;null;1,05;1,74;2,54;1,15
22/10/1991;null;null;0,88;1,84;2,37;1
23/10/1991;null;null;0,89;2,15;2,29;1
24/10/1991;null;null;1,07;2,2;2,3;1,17
25/10/1991;null;null;0,91;2,18;2,33;1,04
26/10/1991;null;null;0,89;2,2;2,32;0,99
27/10/1991;null;null;0,97;2,12;2,42;1,07
28/10/1991;null;null;1,04;2,04;2,44;1,13
29/10/1991;null;null;1,09;2,15;2,49;1,17
30/10/1991;null;null;1;2,26;2,37;1,11
31/10/1991;null;null;0,94;2,25;2,44;1,07
01/11/1991;0;null;0,96;2,1;2,45;1,05
02/11/1991;5,4;null;0,86;2,08;2,42;0,98
03/11/1991;0,8;null;0,91;2,05;2,54;1,01
04/11/1991;0,6;null;0,88;2;2,59;0,98
05/11/1991;0;null;0,78;1,94;2,61;0,89
06/11/1991;0;null;0,84;1,92;2,69;0,94
07/11/1991;3,2;null;0,88;2,4;2,31;0,97
08/11/1991;0;null;0,92;2,44;2,06;0,99
09/11/1991;0;null;0,8;2,24;2,33;0,96
10/11/1991;0;null;0,86;2,15;2,4;0,95
11/11/1991;0;null;0,8;2,3;2,15;0,9
12/11/1991;0;null;0,72;2,27;2,25;0,82
13/11/1991;0;null;0,77;2,06;2,33;0,87
14/11/1991;0,2;null;0,74;1,97;2,38;0,84
15/11/1991;44,4;null;0,91;2,04;2,35;0,97
16/11/1991;37,4;null;0,6;2,1;2,25;0,72
17/11/1991;0,2;null;0,76;2,16;2,28;0,86
18/11/1991;0;null;0,79;2,2;2,31;0,89
19/11/1991;0;null;0,82;2,17;2,11;0,92
20/11/1991;1,8;null;0,82;2,06;2,3;0,93
21/11/1991;0;null;0,85;1,99;2,42;0,91
22/11/1991;0;null;0,93;1,89;2,43;1
23/11/1991;0;null;0,74;1,79;2,36;0,84
24/11/1991;0;null;0,82;2,03;2,1;0,88
25/11/1991;31,6;null;0,76;2,06;2,1;0,86
26/11/1991;47,8;null;0,97;1,86;2,37;1,06
27/11/1991;10;null;0,79;1,99;2,28;0,88
28/11/1991;0;null;0,71;1,98;2,41;0,8
29/11/1991;0;null;0,76;2,04;2,28;0,81
30/11/1991;5,4;null;0,74;2,25;2,17;0,83
01/12/1991;0;null;0,76;2,13;2,31;0,83
02/12/1991;0;null;0,95;2;2,32;1,07
03/12/1991;0;null;0,94;1,92;2,35;1,05
04/12/1991;0;null;0,91;1,88;2,5;1,04
05/12/1991;0;null;0,87;1,88;2,42;0,99
06/12/1991;1,4;null;0,87;1,84;2,33;0,97
07/12/1991;0;null;0,83;1,88;2,21;0,93
08/12/1991;0;null;0,68;1,9;2,4;0,83
09/12/1991;null;null;0,92;1,9;2,4;1,03
10/12/1991;0;null;0,81;2,08;2,12;0,96
11/12/1991;0;null;0,83;2,02;2,19;0,93
12/12/1991;0;null;0,87;1,98;2,26;0,98
13/12/1991;0;null;0,89;1,92;2,25;1
14/12/1991;0;null;0,81;1,9;2,28;0,91
15/12/1991;4,8;null;0,9;1,88;2,32;0,98
16/12/1991;11,8;null;0,94;1,9;2,13;1,03
17/12/1991;6,2;null;0,91;1,9;2,15;1,03
18/12/1991;0;null;0,94;1,87;2,14;1,06
19/12/1991;0;null;0,93;1,86;2,13;1,08
20/12/1991;19,8;null;0,88;1,84;2,17;1,02
21/12/1991;0;null;0,95;1,86;2,09;1,07
22/12/1991;0;null;0,87;1,86;2,06;0,96
23/12/1991;26,6;null;0,86;1,88;2,02;0,96
24/12/1991;0;null;0,8;1,9;2,15;0,88
25/12/1991;0;null;0,99;1,92;2,06;1,07
26/12/1991;0,6;null;0,99;1,9;1,73;1,07
27/12/1991;0,2;null;1,14;1,8;2,08;1,2
28/12/1991;0;null;0,97;1,82;2,1;1,08
29/12/1991;0;null;0,99;1,82;2,12;1,11
30/12/1991;0;null;1;1,81;2,03;1,14
31/12/1991;0;null;0,99;1,77;2,01;1,13
01/01/1992;0;null;0,69;1,74;2,03;0,77
02/01/1992;2,2;null;0,8;1,7;2,29;0,95
03/01/1992;2,6;null;0,82;1,7;1,98;0,95
04/01/1992;0;null;0,85;1,68;1,74;0,94
05/01/1992;0;null;0,89;1,64;1,86;0,94
06/01/1992;0;null;0,77;1,6;1,95;0,89
07/01/1992;0;null;0,77;1,6;2,03;0,88
08/01/1992;0;null;0,76;1,5;1,99;0,81
09/01/1992;0;null;0,77;1,49;1,93;0,79
10/01/1992;0;null;0,63;1,52;1,84;0,74
11/01/1992;0;null;0,65;1,52;1,71;0,78
12/01/1992;0;null;0,67;1,53;1,74;0,81
13/01/1992;0;null;0,54;1,56;1,72;0,68
14/01/1992;0;null;0,47;1,56;1,64;0,65
15/01/1992;2,9;null;0,66;1,56;1,27;0,8
16/01/1992;0;null;0,66;1,6;1,6;0,83
17/01/1992;0;null;0,68;1,61;1,71;0,85
18/01/1992;0;null;0,7;1,59;1,63;0,8
19/01/1992;0;null;0,71;1,58;1,63;0,84
20/01/1992;0;null;0,63;1,57;1,66;0,75
21/01/1992;0;null;0,64;1,51;1,57;0,76
22/01/1992;0;null;0,81;1,46;1,61;0,96
23/01/1992;0,2;null;0,75;1,48;1,54;0,89
24/01/1992;9;null;0,62;1,5;1,24;0,78
25/01/1992;9;null;0,78;1,52;1,44;0,9
26/01/1992;2,8;null;0,77;1,5;1,5;0,81
27/01/1992;26,9;null;0,66;1,48;1,54;0,82
28/01/1992;3,8;null;0,85;1,48;;0,95
29/01/1992;8,9;null;0,71;;;0,81
30/01/1992;2,4;null;;;;
